	Current best at epoch 30 with Val loss 0.3415 (94.2387, 93.8058), Test loss 0.3641 (95.3521, 95.0381)Epoch 51, training Time(s): 0.0263, estimated train loss 0.3484, acc 97.6386, 97.5448
evaluation Time: 0.0370, Train loss: 0.3062, Val loss: 0.3519, Test loss: 0.3658
Train acc: (98.6653, 98.6686), Val acc: (94.6502, 94.1687), Test acc: (95.0704, 94.7017)
Epoch 52, training Time(s): 0.0206, estimated train loss 0.3489, acc 97.5359, 97.4573
evaluation Time: 0.0473, Train loss: 0.3050, Val loss: 0.3522, Test loss: 0.3660
Train acc: (98.6653, 98.6686), Val acc: (94.6502, 94.1687), Test acc: (95.0704, 94.6894)
Epoch 53, training Time(s): 0.0243, estimated train loss 0.3472, acc 98.1520, 98.1823
evaluation Time: 0.0309, Train loss: 0.3038, Val loss: 0.3524, Test loss: 0.3661
Train acc: (98.6653, 98.6686), Val acc: (94.6502, 94.1687), Test acc: (95.0704, 94.7001)
Epoch 54, training Time(s): 0.0208, estimated train loss 0.3453, acc 97.9466, 97.9422
evaluation Time: 0.0291, Train loss: 0.3026, Val loss: 0.3526, Test loss: 0.3661
Train acc: (98.6653, 98.6686), Val acc: (94.6502, 94.1687), Test acc: (95.0352, 94.6600)
Epoch 55, training Time(s): 0.0189, estimated train loss 0.3467, acc 97.8439, 97.7672
evaluation Time: 0.0315, Train loss: 0.3015, Val loss: 0.3527, Test loss: 0.3661
Train acc: (98.7680, 98.7638), Val acc: (94.6502, 94.1687), Test acc: (95.0000, 94.6191)
Epoch 56, training Time(s): 0.0393, estimated train loss 0.3445, acc 98.1520, 98.1071
evaluation Time: 0.0290, Train loss: 0.3004, Val loss: 0.3528, Test loss: 0.3660
Train acc: (98.7680, 98.7638), Val acc: (94.6502, 94.1687), Test acc: (94.9648, 94.5858)
Epoch 57, training Time(s): 0.0199, estimated train loss 0.3423, acc 98.0493, 98.0148
evaluation Time: 0.0317, Train loss: 0.2993, Val loss: 0.3528, Test loss: 0.3658
Train acc: (98.7680, 98.7638), Val acc: (94.2387, 93.7870), Test acc: (95.0704, 94.6980)
Epoch 58, training Time(s): 0.0261, estimated train loss 0.3379, acc 97.9466, 97.9423
evaluation Time: 0.0559, Train loss: 0.2983, Val loss: 0.3530, Test loss: 0.3656
Train acc: (98.7680, 98.7638), Val acc: (94.2387, 93.7870), Test acc: (95.1056, 94.7317)
Epoch 59, training Time(s): 0.0281, estimated train loss 0.3436, acc 98.0493, 98.0141
evaluation Time: 0.0299, Train loss: 0.2974, Val loss: 0.3532, Test loss: 0.3654
Train acc: (98.7680, 98.7638), Val acc: (94.2387, 93.7870), Test acc: (95.2465, 94.8817)
Epoch 60, training Time(s): 0.0240, estimated train loss 0.3372, acc 98.4600, 98.4501
evaluation Time: 0.0294, Train loss: 0.2966, Val loss: 0.3534, Test loss: 0.3651
Train acc: (98.7680, 98.7638), Val acc: (94.2387, 93.7870), Test acc: (95.2465, 94.8817)
	Current best at epoch 30 with Val loss 0.3415 (94.2387, 93.8058), Test loss 0.3641 (95.3521, 95.0381)Epoch 61, training Time(s): 0.0302, estimated train loss 0.3404, acc 98.5626, 98.5333
evaluation Time: 0.0599, Train loss: 0.2958, Val loss: 0.3534, Test loss: 0.3650
Train acc: (98.8706, 98.8586), Val acc: (94.2387, 93.7870), Test acc: (95.1761, 94.8075)
Epoch 62, training Time(s): 0.0301, estimated train loss 0.3390, acc 98.1520, 98.1030
evaluation Time: 0.0404, Train loss: 0.2950, Val loss: 0.3535, Test loss: 0.3649
Train acc: (98.8706, 98.8586), Val acc: (94.2387, 93.7870), Test acc: (95.1408, 94.7666)
Epoch 63, training Time(s): 0.0281, estimated train loss 0.3343, acc 98.6653, 98.6412
evaluation Time: 0.0421, Train loss: 0.2942, Val loss: 0.3536, Test loss: 0.3648
Train acc: (98.8706, 98.8586), Val acc: (94.2387, 93.7870), Test acc: (95.1761, 94.8004)
Epoch 64, training Time(s): 0.0543, estimated train loss 0.3366, acc 98.4600, 98.4228
evaluation Time: 0.1647, Train loss: 0.2934, Val loss: 0.3537, Test loss: 0.3649
Train acc: (98.8706, 98.8586), Val acc: (94.2387, 93.7870), Test acc: (95.1761, 94.8004)
Epoch 65, training Time(s): 0.0200, estimated train loss 0.3352, acc 98.6653, 98.6548
evaluation Time: 0.0362, Train loss: 0.2925, Val loss: 0.3538, Test loss: 0.3649
Train acc: (98.8706, 98.8586), Val acc: (94.2387, 93.7870), Test acc: (95.2113, 94.8331)
Epoch 66, training Time(s): 0.0232, estimated train loss 0.3328, acc 98.5626, 98.5136
evaluation Time: 0.0422, Train loss: 0.2917, Val loss: 0.3539, Test loss: 0.3650
Train acc: (98.8706, 98.8586), Val acc: (94.2387, 93.7870), Test acc: (95.1761, 94.7943)
Epoch 67, training Time(s): 0.0208, estimated train loss 0.3318, acc 98.8706, 98.8728
evaluation Time: 0.0341, Train loss: 0.2908, Val loss: 0.3540, Test loss: 0.3652
Train acc: (98.8706, 98.8586), Val acc: (94.2387, 93.7870), Test acc: (95.1761, 94.7985)
Epoch 68, training Time(s): 0.0220, estimated train loss 0.3320, acc 98.4600, 98.4102
evaluation Time: 0.0328, Train loss: 0.2900, Val loss: 0.3539, Test loss: 0.3653
Train acc: (98.8706, 98.8586), Val acc: (94.2387, 93.7870), Test acc: (95.1761, 94.7985)
Epoch 69, training Time(s): 0.0260, estimated train loss 0.3317, acc 98.7680, 98.7568
evaluation Time: 0.0303, Train loss: 0.2892, Val loss: 0.3538, Test loss: 0.3654
Train acc: (98.8706, 98.8586), Val acc: (94.2387, 93.7870), Test acc: (95.1761, 94.7992)
Epoch 70, training Time(s): 0.0403, estimated train loss 0.3292, acc 98.6653, 98.6486
